rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,family_role,blocking_number_str,soc_sec_id_str
rec-87005-dup-0,rec-79519-org,chi,f,27,19960122,"",kylw,tuen,vic,st albans,2317,7,angophora street,"","",NoRole,2.0,1359674.0
rec-64648-dup-2,rec-96921-org,unk,m,"",19411125,"",william,scofhlvld,wa,cossvack,4557,37,dixon drive,"",08 02389732,NoRole,8.0,4371426.0
rec-87943-dup-4,rec-25650-org,unk,m,32,19920711,"",luke,abbitt,vic,dandongadale,4720,68,old post office,"",618 38288631,NoRole,5.0,6026793.0
rec-12555-dup-0,rec-9103-org,gre,"",20,20030608,"",edward,tsoulis,vic,seddon west,4114,40,nott sfreet,wiangaree,08 31363789,NoRole,4.0,6756394.0
rec-43929-dup-1,rec-50888-org,chi,"",29,"","",hsueh,brodie,nsw,candelo,2307,691,rumbelow court,"",612 79157722,NoRole,4.0,7289581.0
rec-21847-dup-0,rec-30407-org,unk,"","",19551117,"",mitchell,aaron,nsw,ambarvale,2570,8,rolph place,"",02 73689327,NoRole,0.0,3096301.0
rec-80608-dup-1,rec-2168-org,usa,f,29,19490902,"",katelya,duke,vic,st kilda road,2835,211,see pace,"",618 79602056,NoRole,5.0,6723040.0
rec-85749-dup-0,rec-33997-org,ind,"",24,19991226,ms,brinley,jaisheew,qld,gladstlne,3350,146,currie cresncent,"",3 61731312,NoRole,3.0,5964979.0
rec-7749-dup-0,rec-58800-org,chi,f,32,"",dr,courtney,miao,wa,perenjori,3137,33,tauss place,"",618 54332756,NoRole,6.0,5938717.0
rec-24291-dup-1,rec-51586-org,ser,f,26,19841208,dr,matthew,seles,nsw,maclean,2210,25,fidgestryet,killarney east,2 42718667,NoRole,4.0,3852666.0
rec-8857-dup-0,rec-80720-org,usa,g,31,19920707,mr,joel,bentley,"",ashfield,2770,36,kalgoorlie crescent,c/-bundoora park,03 18141672,NoRole,0.0,2246832.0
rec-7674-dup-2,rec-42210-org,unk,m,28,19951201,"","",scollard,qld,owanyilla,6168,31,ind place,"",3 79332837,NoRole,7.0,3905795.0
rec-76134-dup-0,rec-29532-org,unk,"",23,20000711,"",megan,abbetmeyer,vic,macks cs reek,4703,18,connor poace,"",08 77962585,NoRole,2.0,1458097.0
rec-1568-dup-0,rec-51672-org,eng,m,34,19891003,mr,jscon,croft,vic,briagolong,"",3,ormerod place,"",08 12487638,NoRole,5.0,4409418.0
rec-94731-dup-1,rec-49176-org,ind,"",36,19870805,"",kira,nagaraj,nsw,bennetts green,2087,2,"","",04 90906804,NoRole,2.0,9921923.0
rec-13810-dup-1,rec-53230-org,ind,f,32,19910301,"",lucas,niti,wa,eatozn,4164,67,glynn place,coolibah,8 67639939,NoRole,5.0,6109165.0
rec-52948-dup-0,rec-76868-org,"",f,11,19860711,ms,noah,webg,vic,chetwynd,2077,286,"","",8 66001282,NoRole,9.0,5851888.0
rec-26917-dup-0,rec-21537-org,usa,f,"","",hon,harrison,graton,nsw,north batemans bay,4700,533,dyer place,shelbourne woodstock,612 98716400,NoRole,5.0,9611018.0
rec-5975-dup-0,rec-79345-org,unk,f,"",19690718,"",caleb,scjum,vic,hansonville,2512,34,"","",618 03997797,NoRole,4.0,3859642.0
rec-1582-dup-2,rec-64868-org,usa,f,40,19830704,pfc,jayden,mccart,nsw,freestone,6064,3,ovens street,"",02 94966978,NoRole,2.0,6184586.0
rec-85492-dup-0,rec-81244-org,chi,f,"",19981221,hon,katelyn,lao,nsw,panania,4220,204,eungellawstreet,brentwood village,612 54463613,NoRole,9.0,5066143.0
rec-88142-dup-0,rec-65744-org,eng,f,11,20120911,ms,alej,hyland,qld,glenleigh,4000,212,ebenezer street,"",04 34442347,NoRole,4.0,1318848.0
rec-43107-dup-0,rec-14606-org,ser,m,32,"",ms,luek,primorac,vic,pointcook,4160,8,balonne street,"",8 08754740,NoRole,2.0,3516576.0
rec-6541-dup-0,rec-86855-org,unk,f,22,20010505,mr,matthew,sciacca,"",tingalpa,3032,23,watchorns hill,"",02 46173255,NoRole,9.0,3804358.0
rec-81591-dup-0,rec-75767-org,chi,m,35,19880017,"",yasmin,tieh,"",quilpie,4019,14,james scotg close,"",08 08366940,NoRole,7.0,6309124.0
rec-59516-dup-1,rec-50820-org,cze,"",25,19980724,"",hugh,mankovyich,nsw,port elliot,4520,32,challinor crescent,palmwood court,02 79504573,NoRole,0.0,4356196.0
rec-11850-dup-0,rec-96830-org,eng,m,21,20021101,pfc,lachlan,kendrick,nsw,merrylands,2122,15,knokeadenue,"",08 81308019,NoRole,5.0,2055444.0
rec-77668-dup-0,rec-35680-org,"",f,27,19960825,dr,"",feast,vic,leneva,2541,171,hawkesbury crescent,"",8 67126781,NoRole,1.0,7698556.0
rec-41854-dup-3,rec-54075-org,unk,"",31,19920423,"",abadi,annalise,vix,rosedale,4401,51,sutton place,"","",NoRole,7.0,9440749.0
rec-67592-dup-0,rec-31990-org,unk,"","",19200616,"",abbie,aaron,vic,caulfield,3336,27,rosella street,"","",NoRole,5.0,5630429.0
rec-29587-dup-0,rec-63325-org,cze,v,26,19991022,"",isabelle,hamrak,nsw,penguin,2848,18,westhoven street,"",02 12364634,NoRole,7.0,7877455.0
rec-26874-dup-3,rec-49711-org_h-0,eng,f,29,19940430,ms,mikelle,joiner,vic,batesford,4118,38,lumeahtreet,kames,61874500262,NoRole,7.0,6781387.0
rec-35340-dup-0,rec-6572-org,ara,"",34,19890615,"",sarah,hirah,qld,blairmore,6031,0,jerome place,"",03 55033724,NoRole,9.0,4230225.0
rec-53162-dup-1,rec-49859-org,usa,f,23,20041001,ms,liam,walld,"",yennora,6432,4,duffy street,greenpatch,02 56957803,NoRole,3.0,5526009.0
rec-51127-dup-0,rec-48777-org,abo,"",28,19951207,"",ky,"",nsw,richmpdnd,4017,4,blamey crescent,"",612 30863313,NoRole,0.0,6597245.0
rec-41167-dup-2,rec-66264-org,eng,"",30,"",ms,sophie,harley,nsw,bradwood,2603,23,condamine street,"",2 49011359,NoRole,2.0,6774554.0
rec-81624-dup-0,rec-81053-org,chi,f,"","",mr,ethan,chang,"",botany,3442,3,canberranavenue,"",04 89138830,NoRole,0.0,3113852.0
rec-11603-dup-0,rec-90894-org,tha,f,40,19830415,"",lara,chamlong,nskw,linley point,2527,149,burkitt street,"",612 94958510,NoRole,0.0,3685021.0
rec-21847-dup-2,rec-30407-org,unk,"","",19551117,"",aaron,mitchell,nsw,ambarvale,2759,8,rolph place,rsde 302,02 73689327,NoRole,0.0,3099201.0
rec-27412-dup-1,rec-60771-org,chi,"",19,20040117,"","",kao,"",mount waverley,5700,57,mandurqh place,"",08 53280593,NoRole,7.0,4241115.0
rec-59858-dup-0,rec-93549-org,ina,f,19,20040420,ms,kaj,sakim,vic,monbulk,2481,602,domain street,"",08 62691888,NoRole,4.0,5506937.0
rec-21978-dup-1,rec-53949-org,chi,f,33,19970913,"",fan,nathan,vic,cape paterson,5047,29,orchard place,coolalie,8 33167314,NoRole,9.0,6509519.0
rec-85119-dup-1,rec-73468-org,por,f,28,19950424,ms,will,psneira,"",rolleston,3147,27,chandlergdtreet,port 124,3 76364436,NoRole,9.0,8970985.0
rec-99926-dup-1,rec-36128-org_f-2,eng,m,6,20170718,mr,hurlbart,goode,tas,sandfly,2529,8,harrickscrescent,colefieldcvnpark,0703322994,son-y-True,3.0,1848889.0
rec-82876-dup-1,rec-22597-org,eng,f,13,20100306,ms,witherspoon,keeley,ns,berkshire park,5606,76,"",emmaus vlge,2 16196332,NoRole,4.0,4317540.0
rec-38-dup-1,rec-42985-org,usa,"",31,19921101,ms,mcmillan,hannah,nsw,forest reefs,3151,38,murray vale lodge,"",612 63035625,NoRole,6.0,1759343.0
rec-43152-dup-0,rec-84090-org,usa,"",31,19921223,mr,emma,blanchard,vit,rosebrook,3131,3,"",orana gardens retirement village,8 33101118,NoRole,7.0,7230464.0
rec-72849-dup-2,rec-40531-org,ser,"",30,19930522,"",kaykza,lakovic,nsw,huskission,3182,19,chevalley loop,"",2 00678906,NoRole,7.0,7026090.0
rec-98637-dup-0,rec-58914-org,unk,f,"",19620714,"",mitchell,strawbridge,vic,millgrove,3223,9,crippsk slace,"",08 21807618,NoRole,3.0,4869459.0
rec-51232-dup-0,rec-73847-org,chi,f,"","","",jacob,zhou,nsw,stannifer,2032,54,tanumbirini street,bendarra,04 41615962,NoRole,9.0,7249417.0
rec-71853-dup-1,rec-90284-org,gre,f,37,"","",hamish,anestopoulou,vic,wombelano,2476,15,baddeleyy crescent,"",08 50407427,NoRole,5.0,5936269.0
rec-37531-dup-2,rec-6813-org,eng,f,34,19890409,"",thorne,bertie,"",lower hotham,2663,15,wilkins street,"",8 20815238,NoRole,1.0,8184083.0
rec-46197-dup-0,rec-83838-org,ger,f,30,19930422,pfc,cooper,steigauf,vic,steels creeek,2449,75,humffra trtet,"",618 01069451,NoRole,8.0,5287694.0
rec-40880-dup-1,rec-60176-org_h-2,chi,"",31,19920926,mrs,fannin,ma,wa,usher,4350,3,bannerstreet,monypowe,0284080541,NoRole,2.0,8148240.0
rec-80900-dup-0,rec-31822-org,wel,f,32,19911226,ms,adam,"",act,swinger hill,5554,10,hedley street,tarraminda,02 97096688,NoRole,6.0,5034761.0
rec-69393-dup-2,rec-69975-org,eng,"",24,19991207,"",tays,sadauskas,qld,grassdale,2226,30,cleary place,northern tablelands academy tennis,613 19996097,NoRole,1.0,3950716.0
rec-19728-dup-1,rec-88851-org,tha,m,20,20030116,"",patrick,keacham,qld,carrandotta,5291,6,canopudttdscent,"",3 45428343,NoRole,5.0,2658133.0
rec-77580-dup-1,rec-89153-org,usa,m,"",19910626,ms,april,sloan,nsw,wolli ccreek,3634,22,william wilkins crescent,"",02 48459823,NoRole,1.0,8891448.0
rec-3805-dup-2,rec-5435-org,rom,"",23,"","",brookc,morrison,"",new lambton heights,3163,1,maclaurin crescent,"",04 83180972,NoRole,8.0,8152569.0
rec-47361-dup-1,rec-20152-org,usa,s,20,20030704,"",joshua,mcintyre,nsw,ball,2847,98,sheaffe street,"",2 52773503,NoRole,6.0,1795611.0
rec-66068-dup-0,rec-35807-org,eng,"",37,19861029,"",nicolas,"",qld,twin waters,3639,13,armstrong crescent,cordelia state,613 05807355,NoRole,3.0,4348389.0
rec-32779-dup-1,rec-43072-org,usa,f,21,20020812,"",jakc,"",nsw,pillar valley,3212,19,dunbar street,tiverton,612 39294105,NoRole,0.0,7477382.0
rec-41089-dup-0,rec-55676-org,eng,g,29,"","",katie,royceson,nsw,st kilda,4113,21,steffanoni circuit,"",02 60839242,NoRole,7.0,9509703.0
rec-83073-dup-2,rec-82638-org,dut,s,33,19900119,"",erin,vandesadnen,wa,kaloourp,5087,28,french street,"",8 02272875,NoRole,3.0,3964554.0
rec-95703-dup-0,rec-37417-org,pak,m,22,"",ms,ka,alvi,nsw,bardwell park,3166,15,banks street,wonba,02 15286331,NoRole,9.0,7348714.0
rec-51861-dup-0,rec-4076-org,ina,f,27,19961007,"",mitchell,sirwgar,act,palmertson,3083,9,gascoyne circuit,"",2 41509551,NoRole,6.0,9427629.0
rec-66747-dup-0,rec-24920-org,ind,m,32,20000918,"",jasmine,mandyam,qdl,windegyer,3029,"",william hudson crescent,"",03 41466477,NoRole,1.0,7115326.0
rec-46534-dup-0,rec-65416-org,chi,m,30,"","",ajay,hu,nsw,tathea,6518,0,"",shadoof lodge,02 42099557,NoRole,4.0,4093193.0
rec-57555-dup-0,rec-39148-org,jap,f,34,"","",naomi,clarke,vic,reservoir,2548,26,coningham street,"",618 85559718,NoRole,3.0,6304034.0
rec-74570-dup-0,rec-67997-org,chi,"",26,"",mr,shelby,"",vic,swan view,7052,33,baldwimdrive,"",08 07521100,NoRole,4.0,5680116.0
rec-40880-dup-0,rec-60176-org_h-2,chi,a,31,19920926,mrs,fannin,ma,ws,usher,4357,3,bannerstreet,glendower,0284080541,NoRole,2.0,8148240.0
rec-60523-dup-0,rec-5148-org,unk,f,12,20111108,ms,timothy,abat,vic,serpentine,2125,75,callaghan street,"",08 58569541,NoRole,1.0,7611876.0
rec-86217-dup-2,rec-31234-org,eng,"",25,19980728,"",jay,pemberton,qld,ringwood north,3433,39,peake place,"",613 81072025,NoRole,5.0,4299658.0
rec-36142-dup-0,rec-71439-org,unk,f,29,"",ms,benjpmin,sclqter,wa,magenta,7187,108,burkitt street,"",8 13541192,NoRole,2.0,7233646.0
rec-74538-dup-0,rec-93235-org,eng,f,41,19821112,"",alexander,spearing,vic,huon,2142,47,hackett gsrden,"",08 48041106,NoRole,4.0,6594082.0
rec-65819-dup-0,rec-31802-org,vie,m,23,19991221,"",jessica,minh,nsw,chuloa,4570,15,dyurra garden,"","",NoRole,3.0,4504493.0
rec-98634-dup-1,rec-96445-org,unk,f,34,19891105,ms,alexandra,"",nsw,billinudgel,2217,8,paul coe crescent,"",612 08721255,NoRole,4.0,8231974.0
rec-17992-dup-1,rec-40151-org,"","",24,19991201,ms,rachel,lock,sa,risdon park,2795,225,renny plwce,"","",NoRole,8.0,3142248.0
rec-5429-dup-0,rec-2312-org,ser,f,26,"","",asha,huljic,nsw,sadleri,2261,30,totterddlpvtreet,"",2 82747824,NoRole,7.0,6938965.0
rec-73642-dup-0,rec-99797-org,usa,f,41,19820406,ms,ryan,cash,vic,allendale,3250,27,kootingal street,ocean pines caravn park,618 88214029,NoRole,8.0,3822289.0
rec-81070-dup-1,rec-26761-org,usa,"",21,19870509,mr,taylor-vsakge,gregory,sa,tweed heads south,2066,25,"","",7 74899112,NoRole,1.0,6604704.0
rec-28725-dup-0,rec-4133-org,usa,f,39,19840214,"",laura,burris,qld,bukali,2262,4,maclagab street,rowethorpe,03 81151920,NoRole,2.0,2554582.0
rec-17245-dup-0,rec-70064-org,eng,f,34,19891104,ms,kylee,badcocke,"",crows nest,2829,60,clifford crescent,"",02 60042297,NoRole,1.0,4487165.0
rec-60231-dup-0,rec-44907-org,unk,"",31,19920915,"","",straw,vic,centralpark,4570,11,stuart xtreet,"",8 65522758,NoRole,7.0,7141292.0
rec-69393-dup-4,rec-69975-org,eng,"",24,19710206,"",taysh,goode,qld,grassdale,2226,30,clearyplace,northern tablelands tennis academy,613 19996097,NoRole,1.0,3950716.0
rec-51734-dup-0,rec-40381-org,eng,m,26,19971130,"",shelbey,davison,"",kedrob,4103,2,kalgoorlie crescent,"",04 07708578,NoRole,7.0,3242106.0
rec-41285-dup-2,rec-94789-org,afr,"",14,"",pfc,caitlin,donkor,"",magill,3047,194,karuah street,brentwood vlge,08 02672149,NoRole,5.0,4322630.0
rec-43346-dup-0,rec-36845-org,unk,f,30,19931224,ms,emiily,aatmir,vic,clifton serings,2325,53,chuculba crescent,"",618 17395695,NoRole,9.0,4973747.0
rec-88269-dup-3,rec-77597-org,eng,"",32,19910225,"",james,chambus,nxw,woolgoolga,5159,24,watkins street,"",02 77771667,NoRole,6.0,7830335.0
rec-30854-dup-1,rec-64335-org,eng,f,28,19950124,"",sophkw,kyles,act,duffy,2456,12,buvelotstreet,"",02 25027488,NoRole,1.0,3142750.0
rec-65267-dup-2,rec-17374-org,cze,m,12,20110529,"",caitlin,prachal,vic,rawson,2627,739,crickspoace,"",8 07328242,NoRole,4.0,5532492.0
rec-9685-dup-0,rec-89289-org,unk,f,25,19980409,"",scopel,nichlas,qld,cardwell,3143,33,barada crescent,palesitne,613 22208963,NoRole,1.0,5915161.0
rec-68015-dup-0,rec-79318-org,eng,m,"",19890109,"",sophie,haward,tas,piper civer,2250,33,alice jackson crescent,"",7 52190368,NoRole,0.0,4240837.0
rec-94270-dup-2,rec-56374-org,eng,f,23,20001117,"",claire,edison,nsw,wee waa,4562,26,federaluujighway,hosea mizpah,612 26922098,NoRole,4.0,9798542.0
rec-64305-dup-1,rec-65003-org,rom,f,29,19940015,mr,ella,gusa,nsw,north tar,3812,1,chewings street,"",612 60962275,NoRole,1.0,5885953.0
rec-20140-dup-0,rec-75284-org,ind,"","",19830327,"",aidan,rebani,sa,coromandel valley,2154,21,maddock place,"",07 76364668,NoRole,6.0,5744508.0
rec-87843-dup-1,rec-13346-org,unk,f,"",19910105,"",michael,schwanke,act,forrest,2620,1,london circuit,danric lodge,08 43835829,NoRole,4.0,5900165.0
rec-85000-dup-0,rec-23761-org,swe,f,23,20000726,"",arabella,dahlgren,"",benbq,4066,271,namadgi circuit,"",618 14817174,NoRole,9.0,1279595.0
rec-96303-dup-2,rec-77324-org,"",f,29,19940117,"",bradley,conruck,vic,ivanhoe,3054,108,tazewell circuit,"",618 99397607,NoRole,4.0,2372088.0
rec-3016-dup-0,rec-1990-org,usa,f,34,19897518,"",emiily,riddlw,sa,hazelbrook,2170,14,macgregor street,river quays,07 92963484,NoRole,5.0,5166783.0
rec-47333-dup-0,rec-18800-org,fin,f,25,19980813,mr,erim,mÖttÖlÄ,nsw,north epoing,3174,9,fullagar ctescent,"",612 33482063,NoRole,4.0,1043493.0
rec-44274-dup-2,rec-74616-org,dut,f,25,"","",thomas,arens,"","",2090,440,southern cross drive,"",613 39158527,NoRole,4.0,7071111.0
rec-2318-dup-0,rec-85246-org,usa,"",13,20101115,mr,regahnr,gates,ndwk,neutral bay,6426,31,"","",612 05040768,NoRole,3.0,1232465.0
rec-82571-dup-3,rec-83832-org,unk,f,34,19891031,ms,dedw,schwanke,wa,elgin,3030,15,fawkner street,"",08 43223600,NoRole,4.0,3512131.0
rec-93056-dup-0,rec-30341-org,hun,f,"",19710803,"",keelin,lajos,nsw,guildford west,4034,47,barunagustreet,glenmore,2 98719949,NoRole,1.0,7512772.0
rec-79954-dup-0,rec-48936-org,usa,f,26,"","",jye,hickman,qld,cronulla,3431,28,ironbark crescent,"",03 76380110,NoRole,2.0,1374731.0
rec-5975-dup-1,rec-79345-org,unk,f,"",19690718,"",scjum,caleg,vic,2570,hansonville,34,"","",618 03997797,NoRole,4.0,3859642.0
rec-4924-dup-2,rec-43914-org,usa,m,30,19930206,"",dominic,hobbs,wa,ginginup,3173,2,scott street,"",02 54095239,NoRole,3.0,3432357.0
rec-854-dup-0,rec-37013-org,usa,"",35,"","",john-paul,delgado,vic,steels creek,2460,18,"","",618 23396188,NoRole,8.0,7569227.0
rec-47465-dup-0,rec-76227-org,fre,m,37,19860305,hon,nlh,delonval,"",londonderry,4350,9,chandler street,allensleigh,03 32652020,NoRole,8.0,9238608.0
rec-62604-dup-2,rec-43083-org,ger,f,22,19910617,ms,racwo,ritter,nsw,glossodia,6061,77,erldunda circuit,"",2 33262538,NoRole,7.0,4412358.0
rec-6974-dup-1,rec-82522-org,usa,m,32,19910512,dr,andrew,lindsay,vco,darrawiqet guim,6062,33,kenyon circuit,st francis village,8 65406760,Org-Household,3.0,6449833.0
rec-87454-dup-2,rec-69758-org,ser,"","",19980523,pfc,haray,roksqndic,nsw,woodenbong,5037,13,dexter street,"",612 53282567,NoRole,3.0,8120268.0
rec-7755-dup-0,rec-88622-org,"",m,39,19960127,"",michael,cowell,nsd,home hill,4055,55,griver place,"",613 71430889,NoRole,7.0,5540147.0
rec-89982-dup-1,rec-187-org,rus,"",24,19990227,pfc,abbey,desny,sa,coffin bay,3031,969,shepherd street,"",07 60998232,NoRole,2.0,1659624.0
rec-2715-dup-0,rec-51775-org,chi,"","",19211113,rev,luk,xie,tapgs,national park,6155,25,"",rosetta village,07 46179176,NoRole,6.0,1648397.0
rec-87454-dup-0,rec-69758-org,ser,"","",19980523,pfc,harry,roksandic,nsw,woodenbong,5037,5,dexter tfeet,"",612 53282567,NoRole,3.0,8120268.0
rec-71941-dup-0,rec-54512-org,chi,m,37,19860208,"",helena,tou,qld,brandy creek,2210,192,musgravetsreet,"",613 57301040,NoRole,8.0,5603935.0
rec-63072-dup-2,rec-38750-org,unk,f,"","","",connor,stratou,vic,carine,3171,39,zamia place,homewood,"",NoRole,0.0,8064660.0
rec-77616-dup-0,rec-78978-org,rus,f,33,19950825,"",shanjxn,vassileva,qld,wyalla,2537,25,national circuit,brandywine stud,613 94067326,NoRole,9.0,6762157.0
rec-16788-dup-0,rec-77130-org,eng,f,23,20000505,"",ruben,christrnson,"",mildura centre plaza,2578,15,goyder street,"",8 41189822,NoRole,5.0,2702245.0
rec-45666-dup-0,rec-31373-org,ind,"","",19810225,"",matthew,probal,nsw,lynchs creek,3844,"",pickwortj street,cooroora,612 68275267,NoRole,7.0,8664728.0
rec-90237-dup-0,rec-14936-org,unk,f,24,19990910,ms,"",aytrs,nsw,wombeyan caves,3048,33,rowe place,lindoran,2 58823207,NoRole,0.0,1236325.0
rec-34227-dup-0,rec-50573-org,ser,"",28,19950129,mr,baric,jayden,qld,wolffdene,2768,29,boddington crescent,"",03 76249108,NoRole,2.0,4545101.0
rec-2310-dup-1,rec-75881-org,ger,f,27,"",mr,tess,burgdorf,sa,devopnhark,2487,3,lawrence crescent,kootingal,07 63762807,NoRole,6.0,9996431.0
rec-78507-dup-2,rec-12314-org,ind,f,33,19901001,"",charles,vivek,nsw,captains flat,2539,6469,longworth place,"","",NoRole,2.0,2216078.0
rec-42457-dup-1,rec-17316-org,chi,v,"",19000226,"",arabelal,chi,nsw,kioloa,3875,6,builder crescent,eden park,08 60054436,NoRole,4.0,6679194.0
rec-52843-dup-2,rec-42557-org,eng,m,29,"","",henry,huxtavke,vic,avene,4069,30,"","",08 41691906,NoRole,7.0,4892861.0
rec-35479-dup-1,rec-45078-org,chi,f,37,19920415,"",katie,foung,naw,"",2340,22,macrossan crescent,"",612 27386540,NoRole,8.0,2325145.0
rec-98033-dup-0,rec-97692-org,usa,m,29,19940804,ms,saspha,blankenhip,nsw,barrington,5012,161,moon place,"",02 15327195,NoRole,9.0,6484965.0
rec-73366-dup-1,rec-45024-org,usa,f,"",19360210,"",kiera,bryant,nss,combara,2171,62,john clelanyc crescent,"",2 05144109,NoRole,1.0,6118827.0
rec-38790-dup-0,rec-48733-org,usa,"",40,19910712,ms,jasmne,diaz,"",pearce,4670,13,marsden street,"",03 92896357,NoRole,3.0,7601653.0
rec-57748-dup-1,rec-93702-org,unk,f,29,19940511,hon,aballon,deakin,act,mithell,3193,5276,hugh mckay crescent,"",612 88090802,NoRole,6.0,9536719.0
rec-61215-dup-0,rec-12038-org,iri,m,31,19920722,"",peter,oneill,"",marion,4060,31,montgomery place,low pontds,04 35125591,NoRole,3.0,6233483.0
rec-83343-dup-0,rec-67585-org,eng,f,22,20010809,"",ruby,chrisksnson,wa,edgecliff,5631,24,clianthus street,"",08 08531405,NoRole,2.0,7670902.0
rec-3805-dup-0,rec-5435-org,rom,"","","","",brojke,varias,"",new lambton heights,3163,12,maclaurin crscent,"",04 83180972,NoRole,8.0,8152569.0
rec-81079-dup-3,rec-78363-org,eng,"",8,20150129,"",tenrile,simins,wa,neerabup,6022,14,casuarina street,"",07 06035867,NoRole,9.0,1813246.0
rec-93138-dup-1,rec-25750-org,nor,d,"",19951209,"",callum,arnesen,tas,lapoinya,2160,12,forbes cgreet,"",617 55604910,NoRole,0.0,9724183.0
rec-38-dup-2,rec-42985-org,usa,"",31,19921101,ms,hannah,mcmillan,shw,forest reefs,3151,"",shand place,murray vale lodge,612 63035625,NoRole,6.0,1759343.0
rec-91377-dup-0,rec-68629-org,eng,v,27,19961006,"",lachlan,braddock,nsw,mulgrab east,2299,17,howey place,"",07 20627100,NoRole,2.0,2822115.0
rec-99564-dup-0,rec-86500-org,"",f,38,19930503,"",campbell,block,nsw,bexley north,6111,7,box hill avenue,"",612 42788918,NoRole,2.0,7938700.0
rec-61119-dup-0,rec-38980-org,ara,"",27,19970499,"",jasmyn,qaran,wa,spearwood,2750,18,karrugang circuit,"",08 97529245,NoRole,5.0,8947781.0
rec-76508-dup-0,rec-87045-org,usa,f,11,"","",michzel,neal,nsw,byron bay,2621,1,pickworth street,"",03 46267890,NoRole,6.0,8985803.0
rec-78811-dup-1,rec-51700-org,eng,r,27,"","",isabrlle,jamison,nxw,copeland,4670,1,norris dtreet,"",03 94404002,NoRole,1.0,3632943.0
rec-96303-dup-0,rec-77324-org,"",f,29,19940117,"",bradley,conrick,vic,ivanhoe,3054,108,tazewellddaircuit,"",618 99397607,NoRole,4.0,2372088.0
rec-30380-dup-2,rec-22096-org,gre,"",35,"","",felicity,psaros,nswj,port melbourne,2050,50,lewis luxton avenue,"",618 82829525,NoRole,7.0,3427875.0
rec-3659-dup-0,rec-20727-org,wel,"",41,19821013,"",lucas,grono,vi,pinkenba,2168,53,crowder circuit,"",02 48794623,NoRole,6.0,9074539.0
rec-14249-dup-1,rec-2411-org,vie,f,24,19990325,dr,macey,danng,nsw,marshdale,5244,7,edge place,strathleven,02 61040807,NoRole,6.0,2371691.0
rec-75576-dup-0,rec-37142-org_f-2,iri,"",4,20190062,ms,erie,whalen,vic,athlne,3128,10,hodgsoncrescent,kanya,61829152098,daughter-y-True,1.0,4441581.0
rec-64648-dup-0,rec-96921-org,unk,m,"",19411125,"",william,scofield,wa,cossack,4557,0,dixon drive,"",08 02389732,NoRole,8.0,4371426.0
rec-73470-dup-1,rec-79358-org,usa,"","",19170318,"",jasper,macias,vic,port fairy,4241,20,jemalong street,"",08 73044443,NoRole,0.0,9271729.0
rec-48033-dup-0,rec-12904-org,unk,f,27,19960829,"",megan,aabervlg,sa,parafield gardens,4521,20,plummer street,"",07 67182041,NoRole,4.0,6172022.0
rec-38772-dup-2,rec-85799-org,fin,f,21,20020922,"",chelsra,isosomppi,sa,woodvillge south,2902,30,kingsmikpstreet,"",7 09560404,NoRole,2.0,5867952.0
rec-33870-dup-0,rec-56536-org,usa,f,26,19971109,"",mikayla,mejia,vic,kangaro ukround,2251,9,spofforth street,"",08 77005996,NoRole,4.0,8712002.0
rec-79785-dup-1,rec-37017-org,usa,m,20,20030826,"",bailee,alexnader,ws,rocksel,2225,45,willyama plqce,"",618 66329983,NoRole,4.0,8016519.0
rec-10211-dup-1,rec-84727-org,cze,f,31,19921203,"",zachary,katrikvak,sa,keith,3131,22,kinalung place,"",617 41823925,NoRole,9.0,4527535.0
